,uniprot_id,pdb_id,chain_id,rank,coverage,resolution,start,end,unp_start,unp_end,experimental_method
2968,P03959,7bh2,A,3,1.0,3.0,1,557,1,557,Electron Microscopy
2969,P03959,7nnl,A,4,1.0,3.1,1,557,1,557,Electron Microscopy
2970,P03959,7zrk,A,5,1.0,3.1,1,557,1,557,Electron Microscopy
2971,P03959,7nnp,A,6,1.0,3.2,1,557,1,557,Electron Microscopy
2972,P03959,7lc3,A,7,1.0,3.23,1,557,1,557,Electron Microscopy
2973,P03959,7zrd,A,8,1.0,3.3,1,557,1,557,Electron Microscopy
2974,P03959,7bh1,A,9,1.0,3.38,1,557,1,557,Electron Microscopy
2975,P03959,7zre,A,10,1.0,3.4,1,557,1,557,Electron Microscopy
2976,P03959,7zrh,A,11,1.0,3.4,1,557,1,557,Electron Microscopy
2977,P03959,7zrg,A,12,1.0,3.5,1,557,1,557,Electron Microscopy
2978,P03959,7zri,A,13,1.0,3.5,1,557,1,557,Electron Microscopy
2979,P03959,6hra,A,14,1.0,3.7,1,557,1,557,Electron Microscopy
2980,P03959,7lc6,A,15,1.0,3.7,1,557,1,557,Electron Microscopy
2981,P03959,7zrj,A,16,1.0,3.7,1,557,1,557,Electron Microscopy
2982,P03959,7zrm,A,17,1.0,3.7,1,557,1,557,Electron Microscopy
2983,P03959,6hrb,A,18,1.0,4.0,1,557,1,557,Electron Microscopy
2984,P03959,7zrl,A,19,1.0,4.0,1,557,1,557,Electron Microscopy
2985,P75742,4q65,A,1,1.0,3.4,1,493,1,493,X-ray diffraction
2986,P0ABH7,1owb,A,1,1.0,2.2,1,427,1,427,X-ray diffraction
2987,P0ABH7,1owb,B,1,1.0,2.2,1,427,1,427,X-ray diffraction
2988,P0ABH7,1owc,A,2,1.0,2.2,1,427,1,427,X-ray diffraction
2989,P0ABH7,1owc,B,2,1.0,2.2,1,427,1,427,X-ray diffraction
2990,P0ABH7,1nxe,A,3,1.0,2.3,1,427,1,427,X-ray diffraction
2991,P0ABH7,1nxe,B,3,1.0,2.3,1,427,1,427,X-ray diffraction
2992,P0ABH7,1nxg,A,4,1.0,2.5,1,427,1,427,X-ray diffraction
2993,P0ABH7,1nxg,B,4,1.0,2.5,1,427,1,427,X-ray diffraction
2994,P0ABH7,4jad,A,5,0.998,1.9,1,426,2,427,X-ray diffraction
2995,P0ABH7,4jad,B,5,0.998,1.9,1,426,2,427,X-ray diffraction
2996,P0ABH7,4jag,A,6,0.998,2.1,1,426,2,427,X-ray diffraction
2997,P0ABH7,4jag,B,6,0.998,2.1,1,426,2,427,X-ray diffraction
2998,P0ABH7,4g6b,A,7,0.998,2.2,1,426,2,427,X-ray diffraction
2999,P0ABH7,4g6b,B,7,0.998,2.2,1,426,2,427,X-ray diffraction
3000,P0ABH7,4jaf,A,8,0.998,2.3,1,426,2,427,X-ray diffraction
3001,P0ABH7,4jaf,B,8,0.998,2.3,1,426,2,427,X-ray diffraction
3002,P0ABH7,4jae,A,9,0.998,2.7,1,426,2,427,X-ray diffraction
3003,P0ABH7,4jae,B,9,0.998,2.7,1,426,2,427,X-ray diffraction
3004,P69054,2wdq,C,1,1.0,2.4,1,129,1,129,X-ray diffraction
3005,P69054,2wdq,G,1,1.0,2.4,1,129,1,129,X-ray diffraction
3006,P69054,2wdq,K,1,1.0,2.4,1,129,1,129,X-ray diffraction
3007,P69054,2wu2,C,2,1.0,2.5,1,129,1,129,X-ray diffraction
3008,P69054,2wu2,G,2,1.0,2.5,1,129,1,129,X-ray diffraction
3009,P69054,2wu2,K,2,1.0,2.5,1,129,1,129,X-ray diffraction
3010,P69054,7jz2,C,3,1.0,2.5,1,129,1,129,Electron Microscopy
3011,P69054,7jz2,G,3,1.0,2.5,1,129,1,129,Electron Microscopy
3012,P69054,7jz2,K,3,1.0,2.5,1,129,1,129,Electron Microscopy
3013,P69054,1nek,C,4,1.0,2.6,1,129,1,129,X-ray diffraction
3014,P69054,2wp9,C,5,1.0,2.7,1,129,1,129,X-ray diffraction
3015,P69054,2wp9,G,5,1.0,2.7,1,129,1,129,X-ray diffraction
3016,P69054,2wp9,K,5,1.0,2.7,1,129,1,129,X-ray diffraction
3017,P69054,2wu5,C,6,1.0,2.803,1,129,1,129,X-ray diffraction
3018,P69054,2wu5,G,6,1.0,2.803,1,129,1,129,X-ray diffraction
3019,P69054,2wu5,K,6,1.0,2.803,1,129,1,129,X-ray diffraction
3020,P69054,1nen,C,7,1.0,2.9,1,129,1,129,X-ray diffraction
3021,P69054,2acz,C,8,1.0,3.1,1,129,1,129,X-ray diffraction
3022,P69054,2wdr,C,9,1.0,3.2,1,129,1,129,X-ray diffraction
3023,P69054,2wdr,G,9,1.0,3.2,1,129,1,129,X-ray diffraction
3024,P69054,2wdr,K,9,1.0,3.2,1,129,1,129,X-ray diffraction
3025,P69054,2wdv,C,10,1.0,3.2,1,129,1,129,X-ray diffraction
3026,P69054,2wdv,G,10,1.0,3.2,1,129,1,129,X-ray diffraction
3027,P69054,2wdv,K,10,1.0,3.2,1,129,1,129,X-ray diffraction
3028,P69054,2ws3,C,11,1.0,3.2,1,129,1,129,X-ray diffraction
3029,P69054,2ws3,G,11,1.0,3.2,1,129,1,129,X-ray diffraction
3030,P69054,2ws3,K,11,1.0,3.2,1,129,1,129,X-ray diffraction
3031,P69054,6wu6,C,12,1.0,3.6,1,129,1,129,Electron Microscopy
3032,P69054,6wu6,G,12,1.0,3.6,1,129,1,129,Electron Microscopy
3033,P69054,6wu6,K,12,1.0,3.6,1,129,1,129,Electron Microscopy
3034,P0AC44,2wdq,D,1,1.0,2.4,1,115,1,115,X-ray diffraction
3035,P0AC44,2wdq,H,1,1.0,2.4,1,115,1,115,X-ray diffraction
3036,P0AC44,2wdq,L,1,1.0,2.4,1,115,1,115,X-ray diffraction
3037,P0AC44,2wu2,D,2,1.0,2.5,1,115,1,115,X-ray diffraction
3038,P0AC44,2wu2,H,2,1.0,2.5,1,115,1,115,X-ray diffraction
3039,P0AC44,2wu2,L,2,1.0,2.5,1,115,1,115,X-ray diffraction
3040,P0AC44,1nek,D,3,1.0,2.6,1,115,1,115,X-ray diffraction
3041,P0AC44,2wp9,D,4,1.0,2.7,1,115,1,115,X-ray diffraction
3042,P0AC44,2wp9,H,4,1.0,2.7,1,115,1,115,X-ray diffraction
3043,P0AC44,2wp9,L,4,1.0,2.7,1,115,1,115,X-ray diffraction
3044,P0AC44,2wu5,D,5,1.0,2.803,1,115,1,115,X-ray diffraction
3045,P0AC44,2wu5,H,5,1.0,2.803,1,115,1,115,X-ray diffraction
3046,P0AC44,2wu5,L,5,1.0,2.803,1,115,1,115,X-ray diffraction
3047,P0AC44,1nen,D,6,1.0,2.9,1,115,1,115,X-ray diffraction
3048,P0AC44,2acz,D,7,1.0,3.1,1,115,1,115,X-ray diffraction
3049,P0AC44,2wdr,D,8,1.0,3.2,1,115,1,115,X-ray diffraction
3050,P0AC44,2wdr,H,8,1.0,3.2,1,115,1,115,X-ray diffraction
3051,P0AC44,2wdr,L,8,1.0,3.2,1,115,1,115,X-ray diffraction
3052,P0AC44,2wdv,D,9,1.0,3.2,1,115,1,115,X-ray diffraction
3053,P0AC44,2wdv,H,9,1.0,3.2,1,115,1,115,X-ray diffraction
3054,P0AC44,2wdv,L,9,1.0,3.2,1,115,1,115,X-ray diffraction
3055,P0AC44,2ws3,D,10,1.0,3.2,1,115,1,115,X-ray diffraction
3056,P0AC44,2ws3,H,10,1.0,3.2,1,115,1,115,X-ray diffraction
3057,P0AC44,2ws3,L,10,1.0,3.2,1,115,1,115,X-ray diffraction
3058,P0AC41,6c12,A,1,1.0,2.15,1,588,1,588,X-ray diffraction
3059,P0AC41,6c12,B,1,1.0,2.15,1,588,1,588,X-ray diffraction
3060,P0AC41,2wdq,A,2,1.0,2.4,1,588,1,588,X-ray diffraction
3061,P0AC41,2wdq,E,2,1.0,2.4,1,588,1,588,X-ray diffraction
3062,P0AC41,2wdq,I,2,1.0,2.4,1,588,1,588,X-ray diffraction
3063,P0AC41,2wu2,A,3,1.0,2.5,1,588,1,588,X-ray diffraction
3064,P0AC41,2wu2,E,3,1.0,2.5,1,588,1,588,X-ray diffraction
3065,P0AC41,2wu2,I,3,1.0,2.5,1,588,1,588,X-ray diffraction
3066,P0AC41,7jz2,A,4,1.0,2.5,1,588,1,588,Electron Microscopy
3067,P0AC41,7jz2,E,4,1.0,2.5,1,588,1,588,Electron Microscopy
3068,P0AC41,7jz2,I,4,1.0,2.5,1,588,1,588,Electron Microscopy
3069,P0AC41,1nek,A,5,1.0,2.6,1,588,1,588,X-ray diffraction
3070,P0AC41,2wp9,A,6,1.0,2.7,1,588,1,588,X-ray diffraction
3071,P0AC41,2wp9,E,6,1.0,2.7,1,588,1,588,X-ray diffraction
3072,P0AC41,2wp9,I,6,1.0,2.7,1,588,1,588,X-ray diffraction
3073,P0AC41,2wu5,A,7,1.0,2.803,1,588,1,588,X-ray diffraction
3074,P0AC41,2wu5,E,7,1.0,2.803,1,588,1,588,X-ray diffraction
3075,P0AC41,2wu5,I,7,1.0,2.803,1,588,1,588,X-ray diffraction
3076,P0AC41,1nen,A,8,1.0,2.9,1,588,1,588,X-ray diffraction
3077,P0AC41,2acz,A,9,1.0,3.1,1,588,1,588,X-ray diffraction
3078,P0AC41,2wdr,A,10,1.0,3.2,1,588,1,588,X-ray diffraction
3079,P0AC41,2wdr,E,10,1.0,3.2,1,588,1,588,X-ray diffraction
3080,P0AC41,2wdr,I,10,1.0,3.2,1,588,1,588,X-ray diffraction
3081,P0AC41,2wdv,A,11,1.0,3.2,1,588,1,588,X-ray diffraction
3082,P0AC41,2wdv,E,11,1.0,3.2,1,588,1,588,X-ray diffraction
3083,P0AC41,2wdv,I,11,1.0,3.2,1,588,1,588,X-ray diffraction
3084,P0AC41,2ws3,A,12,1.0,3.2,1,588,1,588,X-ray diffraction
3085,P0AC41,2ws3,E,12,1.0,3.2,1,588,1,588,X-ray diffraction
3086,P0AC41,2ws3,I,12,1.0,3.2,1,588,1,588,X-ray diffraction
3087,P07014,2wdq,B,1,1.0,2.4,1,238,1,238,X-ray diffraction
3088,P07014,2wdq,F,1,1.0,2.4,1,238,1,238,X-ray diffraction
3089,P07014,2wdq,J,1,1.0,2.4,1,238,1,238,X-ray diffraction
3090,P07014,2wu2,B,2,1.0,2.5,1,238,1,238,X-ray diffraction
3091,P07014,2wu2,F,2,1.0,2.5,1,238,1,238,X-ray diffraction
3092,P07014,2wu2,J,2,1.0,2.5,1,238,1,238,X-ray diffraction
3093,P07014,7jz2,B,3,1.0,2.5,1,238,1,238,Electron Microscopy
3094,P07014,7jz2,F,3,1.0,2.5,1,238,1,238,Electron Microscopy
3095,P07014,7jz2,J,3,1.0,2.5,1,238,1,238,Electron Microscopy
3096,P07014,1nek,B,4,1.0,2.6,1,238,1,238,X-ray diffraction
3097,P07014,2wp9,B,5,1.0,2.7,1,238,1,238,X-ray diffraction
3098,P07014,2wp9,F,5,1.0,2.7,1,238,1,238,X-ray diffraction
3099,P07014,2wp9,J,5,1.0,2.7,1,238,1,238,X-ray diffraction
3100,P07014,2wu5,B,6,1.0,2.803,1,238,1,238,X-ray diffraction
3101,P07014,2wu5,F,6,1.0,2.803,1,238,1,238,X-ray diffraction
3102,P07014,2wu5,J,6,1.0,2.803,1,238,1,238,X-ray diffraction
3103,P07014,1nen,B,7,1.0,2.9,1,238,1,238,X-ray diffraction
3104,P07014,2acz,B,8,1.0,3.1,1,238,1,238,X-ray diffraction
3105,P07014,2wdr,B,9,1.0,3.2,1,238,1,238,X-ray diffraction
3106,P07014,2wdr,F,9,1.0,3.2,1,238,1,238,X-ray diffraction
3107,P07014,2wdr,J,9,1.0,3.2,1,238,1,238,X-ray diffraction
3108,P07014,2wdv,B,10,1.0,3.2,1,238,1,238,X-ray diffraction
3109,P07014,2wdv,F,10,1.0,3.2,1,238,1,238,X-ray diffraction
3110,P07014,2wdv,J,10,1.0,3.2,1,238,1,238,X-ray diffraction
3111,P07014,2ws3,B,11,1.0,3.2,1,238,1,238,X-ray diffraction
3112,P07014,2ws3,F,11,1.0,3.2,1,238,1,238,X-ray diffraction
3113,P07014,2ws3,J,11,1.0,3.2,1,238,1,238,X-ray diffraction
3114,P07014,6wu6,B,12,1.0,3.6,1,238,1,238,Electron Microscopy
3115,P07014,6wu6,F,12,1.0,3.6,1,238,1,238,Electron Microscopy
3116,P07014,6wu6,J,12,1.0,3.6,1,238,1,238,Electron Microscopy
3117,P0AFG3,2jgd,A,1,1.0,2.6,1,933,1,933,X-ray diffraction
3118,P0AFG3,2jgd,B,1,1.0,2.6,1,933,1,933,X-ray diffraction
3119,P0AFG3,6vef,A,2,0.905,4.08,1,844,84,933,Electron Microscopy
3120,P0AFG3,6vef,B,2,0.905,4.08,1,844,84,933,Electron Microscopy
3121,P0AFG6,1scz,A,1,0.575,2.2,1,233,173,405,X-ray diffraction
3122,P0AFG6,1c4t,A,2,0.575,3.0,1,233,173,405,X-ray diffraction
3123,P0AFG6,1c4t,B,2,0.575,3.0,1,233,173,405,X-ray diffraction
3124,P0AFG6,1c4t,C,2,0.575,3.0,1,233,173,405,X-ray diffraction
3125,P0AFG6,1e2o,A,3,0.575,3.0,1,233,173,405,X-ray diffraction
3126,P0AFG6,6pbr,A,4,0.575,3.0,1,233,173,405,X-ray diffraction
3127,P0AFG6,6pbr,B,4,0.575,3.0,1,233,173,405,X-ray diffraction
3128,P0AFG6,6pbr,C,4,0.575,3.0,1,233,173,405,X-ray diffraction
3129,P0AFG6,6pbr,D,4,0.575,3.0,1,233,173,405,X-ray diffraction
3130,P0AFG6,6pbr,E,4,0.575,3.0,1,233,173,405,X-ray diffraction
3131,P0AFG6,6pbr,F,4,0.575,3.0,1,233,173,405,X-ray diffraction
3132,P0AFG6,1pmr,A,5,0.198,,1,80,2,81,Solution NMR
3133,P0AFG6,1bal,A,6,0.123,,2,51,104,153,Solution NMR
3134,P0AFG6,1bbl,A,7,0.123,,2,51,104,153,Solution NMR
3135,P0AFG6,1w4h,A,8,0.111,,3,47,109,153,Solution NMR
3136,P0AFG6,2btg,A,9,0.111,,3,47,109,153,Solution NMR
3137,P0AFG6,2bth,A,10,0.111,,3,47,109,153,Solution NMR
3138,P0AFG6,2wxc,A,11,0.111,,3,47,109,153,Solution NMR
3139,P0A836,2nu8,B,1,1.0,2.15,1,388,1,388,X-ray diffraction
3140,P0A836,2nu8,E,1,1.0,2.15,1,388,1,388,X-ray diffraction
3141,P0A836,2nu7,B,2,1.0,2.2,1,388,1,388,X-ray diffraction
3142,P0A836,2nu7,E,2,1.0,2.2,1,388,1,388,X-ray diffraction
3143,P0A836,2scu,B,3,1.0,2.3,1,388,1,388,X-ray diffraction
3144,P0A836,2scu,E,3,1.0,2.3,1,388,1,388,X-ray diffraction
3145,P0A836,1jkj,B,4,1.0,2.35,1,388,1,388,X-ray diffraction
3146,P0A836,1jkj,E,4,1.0,2.35,1,388,1,388,X-ray diffraction
3147,P0A836,1scu,B,5,1.0,2.5,1,388,1,388,X-ray diffraction
3148,P0A836,1scu,E,5,1.0,2.5,1,388,1,388,X-ray diffraction
3149,P0A836,2nu6,B,6,1.0,2.55,1,388,1,388,X-ray diffraction
3150,P0A836,2nu6,E,6,1.0,2.55,1,388,1,388,X-ray diffraction
3151,P0A836,1jll,B,7,1.0,2.69,1,388,1,388,X-ray diffraction
3152,P0A836,1jll,E,7,1.0,2.69,1,388,1,388,X-ray diffraction
3153,P0A836,2nu9,B,8,1.0,2.9,1,388,1,388,X-ray diffraction
3154,P0A836,2nu9,E,8,1.0,2.9,1,388,1,388,X-ray diffraction
3155,P0A836,2nu9,G,8,1.0,2.9,1,388,1,388,X-ray diffraction
3156,P0A836,2nu9,I,8,1.0,2.9,1,388,1,388,X-ray diffraction
3157,P0A836,2nua,B,9,1.0,2.95,1,388,1,388,X-ray diffraction
3158,P0A836,2nua,E,9,1.0,2.95,1,388,1,388,X-ray diffraction
3159,P0A836,1cqj,B,10,0.992,2.9,1,385,1,385,X-ray diffraction
3160,P0A836,1cqj,E,10,0.992,2.9,1,385,1,385,X-ray diffraction
3161,P0A836,1cqi,B,11,0.992,3.3,1,385,1,385,X-ray diffraction
3162,P0A836,1cqi,E,11,0.992,3.3,1,385,1,385,X-ray diffraction
3163,P0AGE9,2nu8,A,1,0.997,2.15,1,288,2,289,X-ray diffraction
3164,P0AGE9,2nu8,D,1,0.997,2.15,1,288,2,289,X-ray diffraction
3165,P0AGE9,2nu7,A,2,0.997,2.2,1,288,2,289,X-ray diffraction
3166,P0AGE9,2nu7,D,2,0.997,2.2,1,288,2,289,X-ray diffraction
3167,P0AGE9,2scu,A,3,0.997,2.3,1,288,2,289,X-ray diffraction
3168,P0AGE9,2scu,D,3,0.997,2.3,1,288,2,289,X-ray diffraction
3169,P0AGE9,1jkj,A,4,0.997,2.35,1,288,2,289,X-ray diffraction
3170,P0AGE9,1jkj,D,4,0.997,2.35,1,288,2,289,X-ray diffraction
3171,P0AGE9,1scu,A,5,0.997,2.5,1,288,2,289,X-ray diffraction
3172,P0AGE9,1scu,D,5,0.997,2.5,1,288,2,289,X-ray diffraction
3173,P0AGE9,2nu6,A,6,0.997,2.55,1,288,2,289,X-ray diffraction
3174,P0AGE9,2nu6,D,6,0.997,2.55,1,288,2,289,X-ray diffraction
3175,P0AGE9,1jll,A,7,0.997,2.69,1,288,2,289,X-ray diffraction
3176,P0AGE9,1jll,D,7,0.997,2.69,1,288,2,289,X-ray diffraction
3177,P0AGE9,2nu9,A,8,0.997,2.9,1,288,2,289,X-ray diffraction
3178,P0AGE9,2nu9,D,8,0.997,2.9,1,288,2,289,X-ray diffraction
3179,P0AGE9,2nu9,F,8,0.997,2.9,1,288,2,289,X-ray diffraction
3180,P0AGE9,2nu9,H,8,0.997,2.9,1,288,2,289,X-ray diffraction
3181,P0AGE9,2nua,A,9,0.997,2.95,1,288,2,289,X-ray diffraction
3182,P0AGE9,2nua,D,9,0.997,2.95,1,288,2,289,X-ray diffraction
3183,P0AGE9,1cqj,A,10,0.99,2.9,1,286,2,287,X-ray diffraction
3184,P0AGE9,1cqj,D,10,0.99,2.9,1,286,2,287,X-ray diffraction
3185,P0AGE9,1cqi,A,11,0.99,3.3,1,286,2,287,X-ray diffraction
3186,P0AGE9,1cqi,D,11,0.99,3.3,1,286,2,287,X-ray diffraction
3187,P0ABJ9,6rko,A,1,1.0,2.68,1,522,1,522,Electron Microscopy
3188,P0ABJ9,6rx4,A,2,1.0,3.3,1,522,1,522,Electron Microscopy
3189,P0ABK2,6rko,B,1,1.0,2.68,1,379,1,379,Electron Microscopy
3190,P0ABK2,6rx4,B,2,1.0,3.3,1,379,1,379,Electron Microscopy
3191,P0AB91,8e0s,A,1,1.0,1.65,2,351,1,350,X-ray diffraction
3192,P0AB91,8e0s,B,1,1.0,1.65,2,351,1,350,X-ray diffraction
3193,P0AB91,8e0s,C,1,1.0,1.65,2,351,1,350,X-ray diffraction
3194,P0AB91,8e0s,D,1,1.0,1.65,2,351,1,350,X-ray diffraction
3195,P0AB91,1n8f,A,2,1.0,1.75,1,350,1,350,X-ray diffraction
3196,P0AB91,1n8f,B,2,1.0,1.75,1,350,1,350,X-ray diffraction
3197,P0AB91,1n8f,C,2,1.0,1.75,1,350,1,350,X-ray diffraction
3198,P0AB91,1n8f,D,2,1.0,1.75,1,350,1,350,X-ray diffraction
3199,P0AB91,8e0t,A,3,1.0,1.94,2,351,1,350,X-ray diffraction
3200,P0AB91,8e0t,B,3,1.0,1.94,2,351,1,350,X-ray diffraction
3201,P0AB91,8e0t,C,3,1.0,1.94,2,351,1,350,X-ray diffraction
3202,P0AB91,8e0t,D,3,1.0,1.94,2,351,1,350,X-ray diffraction
3203,P0AB91,8e0x,A,4,1.0,1.97,2,351,1,350,X-ray diffraction
3204,P0AB91,8e0x,B,4,1.0,1.97,2,351,1,350,X-ray diffraction
3205,P0AB91,8e0x,C,4,1.0,1.97,2,351,1,350,X-ray diffraction
3206,P0AB91,8e0x,D,4,1.0,1.97,2,351,1,350,X-ray diffraction
3207,P0AB91,1gg1,A,5,1.0,2.0,1,350,1,350,X-ray diffraction
3208,P0AB91,1gg1,B,5,1.0,2.0,1,350,1,350,X-ray diffraction
3209,P0AB91,1gg1,C,5,1.0,2.0,1,350,1,350,X-ray diffraction
3210,P0AB91,1gg1,D,5,1.0,2.0,1,350,1,350,X-ray diffraction
3211,P0AB91,8e0y,A,6,1.0,2.01,2,351,1,350,X-ray diffraction
3212,P0AB91,8e0y,B,6,1.0,2.01,2,351,1,350,X-ray diffraction
3213,P0AB91,8e0y,C,6,1.0,2.01,2,351,1,350,X-ray diffraction
3214,P0AB91,8e0y,D,6,1.0,2.01,2,351,1,350,X-ray diffraction
3215,P0AB91,5cks,A,7,1.0,2.1181,2,351,1,350,X-ray diffraction
3216,P0AB91,5cks,B,7,1.0,2.1181,2,351,1,350,X-ray diffraction
3217,P0AB91,5cks,C,7,1.0,2.1181,2,351,1,350,X-ray diffraction
3218,P0AB91,5cks,D,7,1.0,2.1181,2,351,1,350,X-ray diffraction
3219,P0AB91,8e0v,A,8,1.0,2.3,2,351,1,350,X-ray diffraction
3220,P0AB91,8e0v,B,8,1.0,2.3,2,351,1,350,X-ray diffraction
3221,P0AB91,8e0v,C,8,1.0,2.3,2,351,1,350,X-ray diffraction
3222,P0AB91,8e0v,D,8,1.0,2.3,2,351,1,350,X-ray diffraction
3223,P0AB91,8e0z,A,9,1.0,2.4,2,351,1,350,X-ray diffraction
3224,P0AB91,8e0z,B,9,1.0,2.4,2,351,1,350,X-ray diffraction
3225,P0AB91,8e0z,C,9,1.0,2.4,2,351,1,350,X-ray diffraction
3226,P0AB91,8e0z,D,9,1.0,2.4,2,351,1,350,X-ray diffraction
3227,P0AB91,8e0u,A,10,1.0,2.42,2,351,1,350,X-ray diffraction
3228,P0AB91,8e0u,B,10,1.0,2.42,2,351,1,350,X-ray diffraction
3229,P0AB91,8e0u,C,10,1.0,2.42,2,351,1,350,X-ray diffraction
3230,P0AB91,8e0u,D,10,1.0,2.42,2,351,1,350,X-ray diffraction
3231,P0AB91,7rue,A,11,1.0,2.5,2,351,1,350,X-ray diffraction
3232,P0AB91,7rue,B,11,1.0,2.5,2,351,1,350,X-ray diffraction
3233,P0AB91,7rue,C,11,1.0,2.5,2,351,1,350,X-ray diffraction
3234,P0AB91,7rue,D,11,1.0,2.5,2,351,1,350,X-ray diffraction
3235,P0AB91,1qr7,A,12,1.0,2.6,1,350,1,350,X-ray diffraction
3236,P0AB91,1qr7,B,12,1.0,2.6,1,350,1,350,X-ray diffraction
3237,P0AB91,1qr7,C,12,1.0,2.6,1,350,1,350,X-ray diffraction
3238,P0AB91,1qr7,D,12,1.0,2.6,1,350,1,350,X-ray diffraction
3239,P0AB91,7rud,A,13,1.0,2.8,2,351,1,350,X-ray diffraction
3240,P0AB91,7rud,B,13,1.0,2.8,2,351,1,350,X-ray diffraction
3241,P0AB91,7rud,C,13,1.0,2.8,2,351,1,350,X-ray diffraction
3242,P0AB91,7rud,D,13,1.0,2.8,2,351,1,350,X-ray diffraction
3243,P0AB91,1kfl,A,14,0.997,2.8,2,350,2,350,X-ray diffraction
3244,P0AB91,1kfl,B,14,0.997,2.8,2,350,2,350,X-ray diffraction
3245,P0AB91,1kfl,C,14,0.997,2.8,2,350,2,350,X-ray diffraction
3246,P0AB91,1kfl,D,14,0.997,2.8,2,350,2,350,X-ray diffraction
3247,P0AB91,1kfl,E,14,0.997,2.8,2,350,2,350,X-ray diffraction
3248,P0AB91,1kfl,F,14,0.997,2.8,2,350,2,350,X-ray diffraction
3249,P0AB91,1kfl,G,14,0.997,2.8,2,350,2,350,X-ray diffraction
3250,P0AB91,1kfl,H,14,0.997,2.8,2,350,2,350,X-ray diffraction
3251,P62707,1e58,A,1,0.996,1.25,1,249,2,250,X-ray diffraction
3252,P62707,1e59,A,2,0.996,1.3,1,249,2,250,X-ray diffraction
3253,P09148,1gup,A,1,1.0,1.8,1,348,1,348,X-ray diffraction
3254,P09148,1gup,B,1,1.0,1.8,1,348,1,348,X-ray diffraction
3255,P09148,1gup,C,1,1.0,1.8,1,348,1,348,X-ray diffraction
3256,P09148,1gup,D,1,1.0,1.8,1,348,1,348,X-ray diffraction
3257,P09148,1guq,A,2,1.0,1.8,1,348,1,348,X-ray diffraction
3258,P09148,1guq,B,2,1.0,1.8,1,348,1,348,X-ray diffraction
3259,P09148,1guq,C,2,1.0,1.8,1,348,1,348,X-ray diffraction
3260,P09148,1guq,D,2,1.0,1.8,1,348,1,348,X-ray diffraction
3261,P09148,1hxp,A,3,1.0,1.8,1,348,1,348,X-ray diffraction
3262,P09148,1hxp,B,3,1.0,1.8,1,348,1,348,X-ray diffraction
3263,P09148,1hxq,A,4,1.0,1.86,1,348,1,348,X-ray diffraction
3264,P09148,1hxq,B,4,1.0,1.86,1,348,1,348,X-ray diffraction
3265,P09147,5gy7,A,1,1.0,1.43,1,338,1,338,X-ray diffraction
3266,P09147,5gy7,B,1,1.0,1.43,1,338,1,338,X-ray diffraction
3267,P09147,1udb,A,2,1.0,1.65,1,338,1,338,X-ray diffraction
3268,P09147,1udc,A,3,1.0,1.65,1,338,1,338,X-ray diffraction
3269,P09147,1lrk,A,4,1.0,1.75,1,338,1,338,X-ray diffraction
3270,P09147,1a9y,A,5,1.0,1.8,1,338,1,338,X-ray diffraction
3271,P09147,1lrl,A,6,1.0,1.8,1,338,1,338,X-ray diffraction
3272,P09147,1nah,A,7,1.0,1.8,1,338,1,338,X-ray diffraction
3273,P09147,1uda,A,8,1.0,1.8,1,338,1,338,X-ray diffraction
3274,P09147,1xel,A,9,1.0,1.8,1,338,1,338,X-ray diffraction
3275,P09147,2udp,A,10,1.0,1.8,1,338,1,338,X-ray diffraction
3276,P09147,2udp,B,10,1.0,1.8,1,338,1,338,X-ray diffraction
3277,P09147,1a9z,A,11,1.0,1.9,1,338,1,338,X-ray diffraction
3278,P09147,1kvr,A,12,1.0,1.9,1,338,1,338,X-ray diffraction
3279,P09147,1kvu,A,13,1.0,1.9,1,338,1,338,X-ray diffraction
3280,P09147,1lrj,A,14,1.0,1.9,1,338,1,338,X-ray diffraction
3281,P09147,1nai,A,15,1.0,2.0,1,338,1,338,X-ray diffraction
3282,P09147,1kvq,A,16,1.0,2.15,1,338,1,338,X-ray diffraction
3283,P09147,1kvs,A,17,1.0,2.15,1,338,1,338,X-ray diffraction
3284,P09147,1kvt,A,18,1.0,2.15,1,338,1,338,X-ray diffraction
3285,P37329,4xxu,A,1,1.0,1.43,1,257,1,257,X-ray diffraction
3286,P37329,4xxu,B,1,1.0,1.43,1,257,1,257,X-ray diffraction
3287,P37329,3r26,A,2,1.0,1.7,5,237,25,257,X-ray diffraction
3288,P37329,1amf,A,3,1.0,1.75,1,233,25,257,X-ray diffraction
3289,P37329,1wod,A,4,1.0,1.75,1,233,25,257,X-ray diffraction
3290,P37329,3axf,A,5,1.0,2.0,5,237,25,257,X-ray diffraction
3291,P37329,3axf,B,5,1.0,2.0,5,237,25,257,X-ray diffraction
3292,P37329,3axf,C,5,1.0,2.0,5,237,25,257,X-ray diffraction
3293,P52697,1ri6,A,1,0.997,2.0,4,333,2,331,X-ray diffraction
3294,P12995,1s0a,A,1,1.0,1.71,1,429,1,429,X-ray diffraction
3295,P12995,1s0a,B,1,1.0,1.71,1,429,1,429,X-ray diffraction
3296,P12995,1qj5,A,2,1.0,1.8,1,429,1,429,X-ray diffraction
3297,P12995,1qj5,B,2,1.0,1.8,1,429,1,429,X-ray diffraction
3298,P12995,1mly,A,3,1.0,1.81,1,429,1,429,X-ray diffraction
3299,P12995,1mly,B,3,1.0,1.81,1,429,1,429,X-ray diffraction
